language,symbol,kind,source_rule
nim,_basic_expression,NONTERMINAL,_command_expression
nim,_command_expression_argument_list,NONTERMINAL,_command_expression
nim,_simple_expression_command_start,NONTERMINAL,_command_expression_argument_list
nim,_call_argument_list,NONTERMINAL,dot_generic_call
nim,_dot_generic_head,NONTERMINAL,dot_generic_call
nim,_basic_expression,NONTERMINAL,_dot_generic_head
nim,_dot_generic_argument_list,NONTERMINAL,_dot_generic_head
nim,_symbol,NONTERMINAL,_dot_generic_head
nim,_bracket_close,NONTERMINAL,_dot_generic_argument_list
nim,_expression,NONTERMINAL,_dot_generic_argument_list
nim,_post_expression_block_tail,NONTERMINAL,_post_expression_block
nim,_post_expression_do_block,NONTERMINAL,_post_expression_block
nim,statement_list,NONTERMINAL,_post_expression_block
nim,_post_expression_block_tail,NONTERMINAL,_post_expression_do_block
nim,do_block,NONTERMINAL,_post_expression_do_block
nim,_if_branch,NONTERMINAL,_post_expression_block_tail
nim,_inhibit_keyword_termination,NONTERMINAL,_post_expression_block_tail
nim,_try_branch,NONTERMINAL,_post_expression_block_tail
nim,do_block,NONTERMINAL,_post_expression_block_tail
nim,of_branch,NONTERMINAL,_post_expression_block_tail
nim,_proc_type,NONTERMINAL,proc_expression
nim,statement_list,NONTERMINAL,proc_expression
nim,_func_type,NONTERMINAL,func_expression
nim,statement_list,NONTERMINAL,func_expression
nim,_iterator_type,NONTERMINAL,iterator_expression
nim,statement_list,NONTERMINAL,iterator_expression
nim,_simple_expression,NONTERMINAL,type_expression
nim,_tuple_field_declaration_list,NONTERMINAL,tuple_type
nim,type_expression,NONTERMINAL,var_type
nim,type_expression,NONTERMINAL,out_type
nim,type_expression,NONTERMINAL,distinct_type
nim,type_expression,NONTERMINAL,ref_type
nim,type_expression,NONTERMINAL,pointer_type
nim,_bracket_close,NONTERMINAL,_tuple_field_declaration_list
nim,_field_declaration_list,NONTERMINAL,_tuple_field_declaration_list
nim,parameter_declaration_list,NONTERMINAL,_proc_type
nim,pragma_list,NONTERMINAL,_proc_type
nim,type_expression,NONTERMINAL,_proc_type
nim,parameter_declaration_list,NONTERMINAL,_iterator_type
nim,pragma_list,NONTERMINAL,_iterator_type
nim,type_expression,NONTERMINAL,_iterator_type
nim,parameter_declaration_list,NONTERMINAL,_func_type
nim,pragma_list,NONTERMINAL,_func_type
nim,type_expression,NONTERMINAL,_func_type
nim,_infix_expression,NONTERMINAL,_infix_extended
nim,_post_expression_block,NONTERMINAL,_infix_extended
nim,_infix_operator_0,NONTERMINAL,_infix_expression
nim,_infix_operator_1,NONTERMINAL,_infix_expression
nim,_infix_operator_10l,NONTERMINAL,_infix_expression
nim,_infix_operator_10r,NONTERMINAL,_infix_expression
nim,_infix_operator_2,NONTERMINAL,_infix_expression
nim,_infix_operator_3,NONTERMINAL,_infix_expression
nim,_infix_operator_4,NONTERMINAL,_infix_expression
nim,_infix_operator_5,NONTERMINAL,_infix_expression
nim,_infix_operator_6,NONTERMINAL,_infix_expression
nim,_infix_operator_7,NONTERMINAL,_infix_expression
nim,_infix_operator_8,NONTERMINAL,_infix_expression
nim,_infix_operator_9,NONTERMINAL,_infix_expression
nim,_simple_expression,NONTERMINAL,_infix_expression
nim,_post_expression_block,NONTERMINAL,_prefix_extended
nim,_prefix_expression,NONTERMINAL,_prefix_extended
nim,_prefix_expression_command_start,NONTERMINAL,_prefix_expression
nim,_prefix_expression_word,NONTERMINAL,_prefix_expression
nim,_simple_expression,NONTERMINAL,_prefix_expression_word
nim,_prefix_operator,NONTERMINAL,_prefix_expression_command_start
nim,_sigil_operator,NONTERMINAL,_prefix_expression_command_start
nim,_simple_expression,NONTERMINAL,_prefix_expression_command_start
nim,_basic_expression,NONTERMINAL,_sigil_expression
nim,_sigil_operator,NONTERMINAL,_sigil_expression
nim,_bracket_close,NONTERMINAL,cast
nim,_expression,NONTERMINAL,cast
nim,_paren_close,NONTERMINAL,cast
nim,colon_expression,NONTERMINAL,cast
nim,type_expression,NONTERMINAL,cast
nim,_expression_with_call_do,NONTERMINAL,parenthesized
nim,_paren_close,NONTERMINAL,parenthesized
nim,_simple_statement_no_expression,NONTERMINAL,parenthesized
nim,_statement,NONTERMINAL,parenthesized
nim,assignment,NONTERMINAL,parenthesized
nim,const_section,NONTERMINAL,parenthesized
nim,let_section,NONTERMINAL,parenthesized
nim,var_section,NONTERMINAL,parenthesized
nim,while,NONTERMINAL,parenthesized
nim,_basic_expression,NONTERMINAL,dot_expression
nim,_symbol,NONTERMINAL,dot_expression
nim,_basic_expression,NONTERMINAL,bracket_expression
nim,_bracket_close,NONTERMINAL,bracket_expression
nim,_colon_equal_expression_list,NONTERMINAL,bracket_expression
nim,_basic_expression,NONTERMINAL,curly_expression
nim,_colon_equal_expression_list,NONTERMINAL,curly_expression
nim,_curly_close,NONTERMINAL,curly_expression
nim,_basic_expression,NONTERMINAL,pragma_expression
nim,pragma_list,NONTERMINAL,pragma_expression
nim,_bracket_close,NONTERMINAL,array_construction
nim,_colon_equal_expression_list,NONTERMINAL,array_construction
nim,_colon_equal_expression_list,NONTERMINAL,curly_construction
nim,_curly_close,NONTERMINAL,curly_construction
nim,_colon_equal_expression_list,NONTERMINAL,tuple_construction
nim,_paren_close,NONTERMINAL,tuple_construction
nim,_generalized_string_literal,NONTERMINAL,generalized_string
nim,dot_expression,NONTERMINAL,generalized_string
nim,identifier,NONTERMINAL,generalized_string
nim,_long_string_body,NONTERMINAL,_generalized_string_literal
nim,_raw_string_body,NONTERMINAL,_generalized_string_literal
nim,_colon_equal_expression_list,NONTERMINAL,pragma_list
nim,_curly_close,NONTERMINAL,pragma_list
nim,_dot_curly_close,NONTERMINAL,pragma_list
nim,_expression,NONTERMINAL,expression_list
nim,_expression_with_call_do,NONTERMINAL,_equal_expression_list
nim,equal_expression,NONTERMINAL,_equal_expression_list
nim,_expression_with_call_do,NONTERMINAL,_colon_equal_expression_list
nim,colon_expression,NONTERMINAL,_colon_equal_expression_list
nim,equal_expression,NONTERMINAL,_colon_equal_expression_list
nim,_expression,NONTERMINAL,colon_expression
nim,_left_hand_side,NONTERMINAL,colon_expression
nim,_expression,NONTERMINAL,equal_expression
nim,_left_hand_side,NONTERMINAL,equal_expression
nim,_expression_with_post_block,NONTERMINAL,assignment
nim,_left_hand_side,NONTERMINAL,assignment
nim,_simple_expression,NONTERMINAL,_left_hand_side
nim,_parameter_declaration_list,NONTERMINAL,parameter_declaration_list
nim,_paren_close,NONTERMINAL,parameter_declaration_list
nim,_identifier_declaration,NONTERMINAL,_parameter_declaration_list
nim,_identifier_declaration,NONTERMINAL,_field_declaration_list
nim,_expression_with_post_block,NONTERMINAL,_identifier_declaration
nim,symbol_declaration_list,NONTERMINAL,_identifier_declaration
nim,type_expression,NONTERMINAL,_identifier_declaration
nim,symbol_declaration,NONTERMINAL,symbol_declaration_list
nim,tuple_deconstruct_declaration,NONTERMINAL,symbol_declaration_list
nim,_paren_close,NONTERMINAL,tuple_deconstruct_declaration
nim,symbol_declaration,NONTERMINAL,tuple_deconstruct_declaration
nim,tuple_deconstruct_declaration,NONTERMINAL,tuple_deconstruct_declaration
nim,_symbol,NONTERMINAL,symbol_declaration
nim,exported_symbol,NONTERMINAL,symbol_declaration
nim,pragma_list,NONTERMINAL,symbol_declaration
nim,_symbol,NONTERMINAL,exported_symbol
nim,_want_export_marker,NONTERMINAL,exported_symbol
nim,_string_literal,NONTERMINAL,_literal
nim,char_literal,NONTERMINAL,_literal
nim,custom_numeric_literal,NONTERMINAL,_literal
nim,float_literal,NONTERMINAL,_literal
nim,integer_literal,NONTERMINAL,_literal
nim,nil_literal,NONTERMINAL,_literal
nim,_char_escape_sequence,NONTERMINAL,char_literal
nim,interpreted_string_literal,NONTERMINAL,_string_literal
nim,long_string_literal,NONTERMINAL,_string_literal
nim,raw_string_literal,NONTERMINAL,_string_literal
nim,_interpreted_string_body,NONTERMINAL,interpreted_string_literal
nim,escape_sequence,NONTERMINAL,_interpreted_string_body
nim,_raw_string_body,NONTERMINAL,raw_string_literal
nim,_raw_string_escape,NONTERMINAL,_raw_string_body
nim,_long_string_body,NONTERMINAL,long_string_literal
nim,_long_string_quote,NONTERMINAL,_long_string_body
nim,accent_quoted,NONTERMINAL,_symbol
nim,blank_identifier,NONTERMINAL,_symbol
nim,identifier,NONTERMINAL,_symbol
nim,_accent_quoted_identifier,NONTERMINAL,accent_quoted
nim,_inhibit_layout_end,NONTERMINAL,_paren_close
nim,_inhibit_layout_end,NONTERMINAL,_bracket_close
nim,_inhibit_layout_end,NONTERMINAL,_curly_close
nim,_inhibit_layout_end,NONTERMINAL,_dot_curly_close
nim,_block_documentation_comment_content,NONTERMINAL,block_documentation_comment
nim,_block_comment_content,NONTERMINAL,block_comment
nim,comment_content,NONTERMINAL,documentation_comment
nim,comment_content,NONTERMINAL,comment
csharp,_top_level_item,NONTERMINAL,compilation_unit
csharp,shebang_directive,NONTERMINAL,compilation_unit
csharp,_top_level_item_no_statement,NONTERMINAL,_top_level_item
csharp,global_statement,NONTERMINAL,_top_level_item
csharp,_namespace_member_declaration,NONTERMINAL,_top_level_item_no_statement
csharp,extern_alias_directive,NONTERMINAL,_top_level_item_no_statement
csharp,file_scoped_namespace_declaration,NONTERMINAL,_top_level_item_no_statement
csharp,global_attribute,NONTERMINAL,_top_level_item_no_statement
csharp,preproc_if_in_top_level,NONTERMINAL,_top_level_item_no_statement
csharp,using_directive,NONTERMINAL,_top_level_item_no_statement
csharp,statement,NONTERMINAL,global_statement
csharp,identifier,NONTERMINAL,extern_alias_directive
csharp,_name,NONTERMINAL,using_directive
csharp,identifier,NONTERMINAL,using_directive
csharp,type,NONTERMINAL,using_directive
csharp,attribute,NONTERMINAL,global_attribute
csharp,_name,NONTERMINAL,attribute
csharp,attribute_argument_list,NONTERMINAL,attribute
csharp,attribute_argument,NONTERMINAL,attribute_argument_list
csharp,expression,NONTERMINAL,attribute_argument
csharp,identifier,NONTERMINAL,attribute_argument
csharp,attribute,NONTERMINAL,attribute_list
csharp,attribute_target_specifier,NONTERMINAL,attribute_list
csharp,attribute_list,NONTERMINAL,_attribute_list
csharp,preproc_if_in_attribute_list,NONTERMINAL,_attribute_list
csharp,namespace_declaration,NONTERMINAL,_namespace_member_declaration
csharp,type_declaration,NONTERMINAL,_namespace_member_declaration
csharp,_name,NONTERMINAL,namespace_declaration
csharp,_optional_semi,NONTERMINAL,namespace_declaration
csharp,declaration_list,NONTERMINAL,namespace_declaration
csharp,_name,NONTERMINAL,file_scoped_namespace_declaration
csharp,class_declaration,NONTERMINAL,type_declaration
csharp,delegate_declaration,NONTERMINAL,type_declaration
csharp,enum_declaration,NONTERMINAL,type_declaration
csharp,interface_declaration,NONTERMINAL,type_declaration
csharp,record_declaration,NONTERMINAL,type_declaration
csharp,struct_declaration,NONTERMINAL,type_declaration
csharp,_class_declaration_initializer,NONTERMINAL,class_declaration
csharp,_declaration_list_body,NONTERMINAL,class_declaration
csharp,_attribute_list,NONTERMINAL,_class_declaration_initializer
csharp,base_list,NONTERMINAL,_class_declaration_initializer
csharp,identifier,NONTERMINAL,_class_declaration_initializer
csharp,modifier,NONTERMINAL,_class_declaration_initializer
csharp,parameter_list,NONTERMINAL,_class_declaration_initializer
csharp,type_parameter_constraints_clause,NONTERMINAL,_class_declaration_initializer
csharp,type_parameter_list,NONTERMINAL,_class_declaration_initializer
csharp,_declaration_list_body,NONTERMINAL,struct_declaration
csharp,_struct_declaration_initializer,NONTERMINAL,struct_declaration
csharp,_attribute_list,NONTERMINAL,_struct_declaration_initializer
csharp,base_list,NONTERMINAL,_struct_declaration_initializer
csharp,identifier,NONTERMINAL,_struct_declaration_initializer
csharp,modifier,NONTERMINAL,_struct_declaration_initializer
csharp,parameter_list,NONTERMINAL,_struct_declaration_initializer
csharp,type_parameter_constraints_clause,NONTERMINAL,_struct_declaration_initializer
csharp,type_parameter_list,NONTERMINAL,_struct_declaration_initializer
csharp,_enum_declaration_initializer,NONTERMINAL,enum_declaration
csharp,_optional_semi,NONTERMINAL,enum_declaration
csharp,enum_member_declaration_list,NONTERMINAL,enum_declaration
csharp,_attribute_list,NONTERMINAL,_enum_declaration_initializer
csharp,base_list,NONTERMINAL,_enum_declaration_initializer
csharp,identifier,NONTERMINAL,_enum_declaration_initializer
csharp,modifier,NONTERMINAL,_enum_declaration_initializer
csharp,enum_member_declaration,NONTERMINAL,enum_member_declaration_list
csharp,preproc_if_in_enum_member_declaration,NONTERMINAL,enum_member_declaration_list
csharp,_attribute_list,NONTERMINAL,enum_member_declaration
csharp,expression,NONTERMINAL,enum_member_declaration
csharp,identifier,NONTERMINAL,enum_member_declaration
csharp,_declaration_list_body,NONTERMINAL,interface_declaration
csharp,_interface_declaration_initializer,NONTERMINAL,interface_declaration
csharp,_attribute_list,NONTERMINAL,_interface_declaration_initializer
csharp,base_list,NONTERMINAL,_interface_declaration_initializer
csharp,identifier,NONTERMINAL,_interface_declaration_initializer
csharp,modifier,NONTERMINAL,_interface_declaration_initializer
csharp,type_parameter_constraints_clause,NONTERMINAL,_interface_declaration_initializer
csharp,type_parameter_list,NONTERMINAL,_interface_declaration_initializer
csharp,_delegate_declaration_initializer,NONTERMINAL,delegate_declaration
csharp,type_parameter_constraints_clause,NONTERMINAL,delegate_declaration
csharp,_attribute_list,NONTERMINAL,_delegate_declaration_initializer
csharp,identifier,NONTERMINAL,_delegate_declaration_initializer
csharp,modifier,NONTERMINAL,_delegate_declaration_initializer
csharp,parameter_list,NONTERMINAL,_delegate_declaration_initializer
csharp,type,NONTERMINAL,_delegate_declaration_initializer
csharp,type_parameter_list,NONTERMINAL,_delegate_declaration_initializer
csharp,_declaration_list_body,NONTERMINAL,record_declaration
csharp,_record_declaration_initializer,NONTERMINAL,record_declaration
csharp,_attribute_list,NONTERMINAL,_record_declaration_initializer
csharp,identifier,NONTERMINAL,_record_declaration_initializer
csharp,modifier,NONTERMINAL,_record_declaration_initializer
csharp,parameter_list,NONTERMINAL,_record_declaration_initializer
csharp,record_base,NONTERMINAL,_record_declaration_initializer
csharp,type_parameter_constraints_clause,NONTERMINAL,_record_declaration_initializer
csharp,type_parameter_list,NONTERMINAL,_record_declaration_initializer
csharp,_name,NONTERMINAL,record_base
csharp,primary_constructor_base_type,NONTERMINAL,record_base
csharp,_optional_semi,NONTERMINAL,_declaration_list_body
csharp,declaration_list,NONTERMINAL,_declaration_list_body
csharp,_name,NONTERMINAL,primary_constructor_base_type
csharp,argument_list,NONTERMINAL,primary_constructor_base_type
csharp,type_parameter,NONTERMINAL,type_parameter_list
csharp,_attribute_list,NONTERMINAL,type_parameter
csharp,identifier,NONTERMINAL,type_parameter
csharp,argument_list,NONTERMINAL,base_list
csharp,type,NONTERMINAL,base_list
csharp,identifier,NONTERMINAL,type_parameter_constraints_clause
csharp,type_parameter_constraint,NONTERMINAL,type_parameter_constraints_clause
csharp,constructor_constraint,NONTERMINAL,type_parameter_constraint
csharp,type,NONTERMINAL,type_parameter_constraint
csharp,_attribute_list,NONTERMINAL,operator_declaration
csharp,_function_body,NONTERMINAL,operator_declaration
csharp,explicit_interface_specifier,NONTERMINAL,operator_declaration
csharp,modifier,NONTERMINAL,operator_declaration
csharp,parameter_list,NONTERMINAL,operator_declaration
csharp,type,NONTERMINAL,operator_declaration
csharp,_attribute_list,NONTERMINAL,conversion_operator_declaration
csharp,_function_body,NONTERMINAL,conversion_operator_declaration
csharp,explicit_interface_specifier,NONTERMINAL,conversion_operator_declaration
csharp,modifier,NONTERMINAL,conversion_operator_declaration
csharp,parameter_list,NONTERMINAL,conversion_operator_declaration
csharp,type,NONTERMINAL,conversion_operator_declaration
csharp,declaration,NONTERMINAL,declaration_list
csharp,class_declaration,NONTERMINAL,declaration
csharp,constructor_declaration,NONTERMINAL,declaration
csharp,conversion_operator_declaration,NONTERMINAL,declaration
csharp,delegate_declaration,NONTERMINAL,declaration
csharp,destructor_declaration,NONTERMINAL,declaration
csharp,enum_declaration,NONTERMINAL,declaration
csharp,event_declaration,NONTERMINAL,declaration
csharp,event_field_declaration,NONTERMINAL,declaration
csharp,extension_declaration,NONTERMINAL,declaration
csharp,field_declaration,NONTERMINAL,declaration
csharp,indexer_declaration,NONTERMINAL,declaration
csharp,interface_declaration,NONTERMINAL,declaration
csharp,method_declaration,NONTERMINAL,declaration
