language,rule,path,operation,name,value
nim,_infix_typeof_expression,$.members[11].content.members[2].content.members[0],SYMBOL,_typeof_expression,
nim,_infix_typeof_expression,$.members[11].content.members[2].content.members[1],SYMBOL,_simple_expression,
nim,_declaration,$,CHOICE,,
nim,_declaration,$.members[0],SYMBOL,proc_declaration,
nim,_declaration,$.members[1],SYMBOL,func_declaration,
nim,_declaration,$.members[2],SYMBOL,method_declaration,
nim,_declaration,$.members[3],SYMBOL,iterator_declaration,
nim,_declaration,$.members[4],SYMBOL,macro_declaration,
nim,_declaration,$.members[5],SYMBOL,template_declaration,
nim,_declaration,$.members[6],SYMBOL,converter_declaration,
nim,_declaration,$.members[7],SYMBOL,using_section,
nim,_declaration,$.members[8],SYMBOL,const_section,
nim,_declaration,$.members[9],SYMBOL,let_section,
nim,_declaration,$.members[10],SYMBOL,var_section,
nim,_declaration,$.members[11],SYMBOL,type_section,
nim,proc_declaration,$,SEQ,,
nim,proc_declaration,$.members[0],ALIAS,,"""proc"""
nim,proc_declaration,$.members[0].content,TOKEN,,
nim,proc_declaration,$.members[0].content.content,PREC,,1
nim,proc_declaration,$.members[0].content.content.content,PATTERN,,"""p_?[rR]_?[oO]_?[cC]"""
nim,proc_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,func_declaration,$,SEQ,,
nim,func_declaration,$.members[0],ALIAS,,"""func"""
nim,func_declaration,$.members[0].content,TOKEN,,
nim,func_declaration,$.members[0].content.content,PREC,,1
nim,func_declaration,$.members[0].content.content.content,PATTERN,,"""f_?[uU]_?[nN]_?[cC]"""
nim,func_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,method_declaration,$,SEQ,,
nim,method_declaration,$.members[0],ALIAS,,"""method"""
nim,method_declaration,$.members[0].content,TOKEN,,
nim,method_declaration,$.members[0].content.content,PREC,,1
nim,method_declaration,$.members[0].content.content.content,PATTERN,,"""m_?[eE]_?[tT]_?[hH]_?[oO]_?[dD]"""
nim,method_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,iterator_declaration,$,SEQ,,
nim,iterator_declaration,$.members[0],ALIAS,,"""iterator"""
nim,iterator_declaration,$.members[0].content,TOKEN,,
nim,iterator_declaration,$.members[0].content.content,PREC,,1
nim,iterator_declaration,$.members[0].content.content.content,PATTERN,,"""i_?[tT]_?[eE]_?[rR]_?[aA]_?[tT]_?[oO]_?[rR]"""
nim,iterator_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,macro_declaration,$,SEQ,,
nim,macro_declaration,$.members[0],ALIAS,,"""macro"""
nim,macro_declaration,$.members[0].content,TOKEN,,
nim,macro_declaration,$.members[0].content.content,PREC,,1
nim,macro_declaration,$.members[0].content.content.content,PATTERN,,"""m_?[aA]_?[cC]_?[rR]_?[oO]"""
nim,macro_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,template_declaration,$,SEQ,,
nim,template_declaration,$.members[0],ALIAS,,"""template"""
nim,template_declaration,$.members[0].content,TOKEN,,
nim,template_declaration,$.members[0].content.content,PREC,,1
nim,template_declaration,$.members[0].content.content.content,PATTERN,,"""t_?[eE]_?[mM]_?[pP]_?[lL]_?[aA]_?[tT]_?[eE]"""
nim,template_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,converter_declaration,$,SEQ,,
nim,converter_declaration,$.members[0],ALIAS,,"""converter"""
nim,converter_declaration,$.members[0].content,TOKEN,,
nim,converter_declaration,$.members[0].content.content,PREC,,1
nim,converter_declaration,$.members[0].content.content.content,PATTERN,,"""c_?[oO]_?[nN]_?[vV]_?[eE]_?[rR]_?[tT]_?[eE]_?[rR]"""
nim,converter_declaration,$.members[1],SYMBOL,_routine_declaration,
nim,_routine_declaration,$,SEQ,,
nim,_routine_declaration,$.members[0],FIELD,name,
nim,_routine_declaration,$.members[0].content,CHOICE,,
nim,_routine_declaration,$.members[0].content.members[0],SYMBOL,_symbol,
nim,_routine_declaration,$.members[0].content.members[1],SYMBOL,exported_symbol,
nim,_routine_declaration,$.members[1],FIELD,rewrite_pattern,
nim,_routine_declaration,$.members[1].content,CHOICE,,
nim,_routine_declaration,$.members[1].content.members[0],SYMBOL,term_rewriting_pattern,
nim,_routine_declaration,$.members[1].content.members[1],BLANK,,
nim,_routine_declaration,$.members[2],FIELD,generic_parameters,
nim,_routine_declaration,$.members[2].content,CHOICE,,
nim,_routine_declaration,$.members[2].content.members[0],SYMBOL,generic_parameter_list,
nim,_routine_declaration,$.members[2].content.members[1],BLANK,,
nim,_routine_declaration,$.members[3],SEQ,,
nim,_routine_declaration,$.members[3].members[0],FIELD,parameters,
nim,_routine_declaration,$.members[3].members[0].content,CHOICE,,
nim,_routine_declaration,$.members[3].members[0].content.members[0],SYMBOL,parameter_declaration_list,
nim,_routine_declaration,$.members[3].members[0].content.members[1],BLANK,,
nim,_routine_declaration,$.members[3].members[1],CHOICE,,
nim,_routine_declaration,$.members[3].members[1].members[0],SEQ,,
nim,_routine_declaration,$.members[3].members[1].members[0].members[0],STRING,,""":"""
nim,_routine_declaration,$.members[3].members[1].members[0].members[1],FIELD,return_type,
nim,_routine_declaration,$.members[3].members[1].members[0].members[1].content,SYMBOL,type_expression,
nim,_routine_declaration,$.members[3].members[1].members[1],BLANK,,
nim,_routine_declaration,$.members[3].members[2],FIELD,pragmas,
nim,_routine_declaration,$.members[3].members[2].content,CHOICE,,
nim,_routine_declaration,$.members[3].members[2].content.members[0],SYMBOL,pragma_list,
nim,_routine_declaration,$.members[3].members[2].content.members[1],BLANK,,
nim,_routine_declaration,$.members[4],CHOICE,,
nim,_routine_declaration,$.members[4].members[0],SEQ,,
nim,_routine_declaration,$.members[4].members[0].members[0],STRING,,"""="""
nim,_routine_declaration,$.members[4].members[0].members[1],FIELD,body,
nim,_routine_declaration,$.members[4].members[0].members[1].content,SYMBOL,statement_list,
nim,_routine_declaration,$.members[4].members[1],BLANK,,
nim,generic_parameter_list,$,SEQ,,
nim,generic_parameter_list,$.members[0],STRING,,"""["""
nim,generic_parameter_list,$.members[1],CHOICE,,
nim,generic_parameter_list,$.members[1].members[0],SYMBOL,_parameter_declaration_list,
nim,generic_parameter_list,$.members[1].members[1],BLANK,,
nim,generic_parameter_list,$.members[2],SYMBOL,_bracket_close,
nim,term_rewriting_pattern,$,SEQ,,
nim,term_rewriting_pattern,$.members[0],STRING,,"""{"""
nim,term_rewriting_pattern,$.members[1],ALIAS,,"""statement_list"""
nim,term_rewriting_pattern,$.members[1].content,SYMBOL,_semi_statement_list,
nim,term_rewriting_pattern,$.members[2],SYMBOL,_curly_close,
nim,using_section,$,SEQ,,
nim,using_section,$.members[0],ALIAS,,"""using"""
nim,using_section,$.members[0].content,TOKEN,,
nim,using_section,$.members[0].content.content,PREC,,1
nim,using_section,$.members[0].content.content.content,PATTERN,,"""u_?[sS]_?[iI]_?[nN]_?[gG]"""
nim,using_section,$.members[1],SYMBOL,_variable_declaration_section,
nim,const_section,$,SEQ,,
nim,const_section,$.members[0],ALIAS,,"""const"""
nim,const_section,$.members[0].content,TOKEN,,
nim,const_section,$.members[0].content.content,PREC,,1
nim,const_section,$.members[0].content.content.content,PATTERN,,"""c_?[oO]_?[nN]_?[sS]_?[tT]"""
nim,const_section,$.members[1],SYMBOL,_variable_declaration_section,
nim,let_section,$,SEQ,,
nim,let_section,$.members[0],ALIAS,,"""let"""
nim,let_section,$.members[0].content,TOKEN,,
nim,let_section,$.members[0].content.content,PREC,,1
nim,let_section,$.members[0].content.content.content,PATTERN,,"""l_?[eE]_?[tT]"""
nim,let_section,$.members[1],SYMBOL,_variable_declaration_section,
nim,var_section,$,PREC_DYNAMIC,,1
nim,var_section,$.content,SEQ,,
nim,var_section,$.content.members[0],ALIAS,,"""var"""
nim,var_section,$.content.members[0].content,TOKEN,,
nim,var_section,$.content.members[0].content.content,PREC,,1
nim,var_section,$.content.members[0].content.content.content,PATTERN,,"""v_?[aA]_?[rR]"""
nim,var_section,$.content.members[1],SYMBOL,_variable_declaration_section,
nim,_variable_declaration_section,$,CHOICE,,
nim,_variable_declaration_section,$.members[0],SYMBOL,variable_declaration,
nim,_variable_declaration_section,$.members[1],SEQ,,
nim,_variable_declaration_section,$.members[1].members[0],SYMBOL,_layout_start,
nim,_variable_declaration_section,$.members[1].members[1],REPEAT,,
nim,_variable_declaration_section,$.members[1].members[1].content,SEQ,,
nim,_variable_declaration_section,$.members[1].members[1].content.members[0],SYMBOL,variable_declaration,
nim,_variable_declaration_section,$.members[1].members[1].content.members[1],SYMBOL,_layout_terminator,
nim,_variable_declaration_section,$.members[1].members[2],SYMBOL,_layout_end,
nim,variable_declaration,$,CHOICE,,
nim,variable_declaration,$.members[0],SEQ,,
nim,variable_declaration,$.members[0].members[0],SYMBOL,symbol_declaration_list,
nim,variable_declaration,$.members[0].members[1],SEQ,,
nim,variable_declaration,$.members[0].members[1].members[0],STRING,,""":"""
nim,variable_declaration,$.members[0].members[1].members[1],FIELD,type,
nim,variable_declaration,$.members[0].members[1].members[1].content,SYMBOL,type_expression,
nim,variable_declaration,$.members[0].members[2],CHOICE,,
nim,variable_declaration,$.members[0].members[2].members[0],SEQ,,
nim,variable_declaration,$.members[0].members[2].members[0].members[0],STRING,,"""="""
nim,variable_declaration,$.members[0].members[2].members[0].members[1],FIELD,value,
nim,variable_declaration,$.members[0].members[2].members[0].members[1].content,SYMBOL,_expression_with_post_block,
nim,variable_declaration,$.members[0].members[2].members[1],BLANK,,
nim,variable_declaration,$.members[1],SEQ,,
nim,variable_declaration,$.members[1].members[0],SYMBOL,symbol_declaration_list,
nim,variable_declaration,$.members[1].members[1],CHOICE,,
nim,variable_declaration,$.members[1].members[1].members[0],SEQ,,
nim,variable_declaration,$.members[1].members[1].members[0].members[0],STRING,,"""="""
nim,variable_declaration,$.members[1].members[1].members[0].members[1],FIELD,value,
nim,variable_declaration,$.members[1].members[1].members[0].members[1].content,SYMBOL,_expression_with_post_block,
nim,variable_declaration,$.members[1].members[1].members[1],BLANK,,
nim,type_section,$,SEQ,,
nim,type_section,$.members[0],ALIAS,,"""type"""
nim,type_section,$.members[0].content,TOKEN,,
nim,type_section,$.members[0].content.content,PREC,,1
nim,type_section,$.members[0].content.content.content,PATTERN,,"""t_?[yY]_?[pP]_?[eE]"""
nim,type_section,$.members[1],CHOICE,,
nim,type_section,$.members[1].members[0],SYMBOL,type_declaration,
nim,type_section,$.members[1].members[1],SEQ,,
nim,type_section,$.members[1].members[1].members[0],SYMBOL,_layout_start,
nim,type_section,$.members[1].members[1].members[1],REPEAT,,
nim,type_section,$.members[1].members[1].members[1].content,SEQ,,
nim,type_section,$.members[1].members[1].members[1].content.members[0],SYMBOL,type_declaration,
nim,type_section,$.members[1].members[1].members[1].content.members[1],SYMBOL,_layout_terminator,
nim,type_section,$.members[1].members[1].members[2],SYMBOL,_layout_end,
nim,type_declaration,$,SEQ,,
nim,type_declaration,$.members[0],SYMBOL,type_symbol_declaration,
nim,type_declaration,$.members[1],CHOICE,,
nim,type_declaration,$.members[1].members[0],SEQ,,
nim,type_declaration,$.members[1].members[0].members[0],STRING,,"""="""
nim,type_declaration,$.members[1].members[0].members[1],SYMBOL,_type_definition,
nim,type_declaration,$.members[1].members[1],BLANK,,
nim,type_symbol_declaration,$,SEQ,,
nim,type_symbol_declaration,$.members[0],FIELD,name,
nim,type_symbol_declaration,$.members[0].content,CHOICE,,
nim,type_symbol_declaration,$.members[0].content.members[0],SYMBOL,_symbol,
nim,type_symbol_declaration,$.members[0].content.members[1],SYMBOL,exported_symbol,
nim,type_symbol_declaration,$.members[1],CHOICE,,
nim,type_symbol_declaration,$.members[1].members[0],SYMBOL,generic_parameter_list,
nim,type_symbol_declaration,$.members[1].members[1],BLANK,,
nim,type_symbol_declaration,$.members[2],CHOICE,,
nim,type_symbol_declaration,$.members[2].members[0],FIELD,pragma,
nim,type_symbol_declaration,$.members[2].members[0].content,SYMBOL,pragma_list,
nim,type_symbol_declaration,$.members[2].members[1],BLANK,,
nim,_type_definition,$,CHOICE,,
nim,_type_definition,$.members[0],SYMBOL,type_expression,
nim,_type_definition,$.members[1],SYMBOL,enum_declaration,
nim,_type_definition,$.members[2],SYMBOL,object_declaration,
nim,_type_definition,$.members[3],SYMBOL,concept_declaration,
nim,_type_definition,$.members[4],ALIAS,,"""distinct_type"""
nim,_type_definition,$.members[4].content,SYMBOL,_distinct_declaration,
nim,_type_definition,$.members[5],ALIAS,,"""ref_type"""
nim,_type_definition,$.members[5].content,SYMBOL,_ref_declaration,
nim,_type_definition,$.members[6],ALIAS,,"""pointer_type"""
nim,_type_definition,$.members[6].content,SYMBOL,_pointer_declaration,
nim,_type_definition,$.members[7],ALIAS,,"""tuple_type"""
nim,_type_definition,$.members[7].content,SYMBOL,_tuple_declaration,
nim,_type_definition,$.members[8],ALIAS,,"""call"""
nim,_type_definition,$.members[8].content,SYMBOL,_call_extended,
nim,_distinct_declaration,$,SEQ,,
nim,_distinct_declaration,$.members[0],ALIAS,,"""distinct"""
nim,_distinct_declaration,$.members[0].content,TOKEN,,
nim,_distinct_declaration,$.members[0].content.content,PREC,,1
nim,_distinct_declaration,$.members[0].content.content.content,PATTERN,,"""d_?[iI]_?[sS]_?[tT]_?[iI]_?[nN]_?[cC]_?[tT]"""
nim,_distinct_declaration,$.members[1],SYMBOL,_type_definition,
nim,_ref_declaration,$,SEQ,,
nim,_ref_declaration,$.members[0],ALIAS,,"""ref"""
nim,_ref_declaration,$.members[0].content,TOKEN,,
nim,_ref_declaration,$.members[0].content.content,PREC,,1
nim,_ref_declaration,$.members[0].content.content.content,PATTERN,,"""r_?[eE]_?[fF]"""
nim,_ref_declaration,$.members[1],SYMBOL,_type_definition,
nim,_pointer_declaration,$,SEQ,,
nim,_pointer_declaration,$.members[0],ALIAS,,"""ptr"""
nim,_pointer_declaration,$.members[0].content,TOKEN,,
nim,_pointer_declaration,$.members[0].content.content,PREC,,1
nim,_pointer_declaration,$.members[0].content.content.content,PATTERN,,"""p_?[tT]_?[rR]"""
nim,_pointer_declaration,$.members[1],SYMBOL,_type_definition,
nim,enum_declaration,$,SEQ,,
nim,enum_declaration,$.members[0],ALIAS,,"""enum"""
nim,enum_declaration,$.members[0].content,TOKEN,,
nim,enum_declaration,$.members[0].content.content,PREC,,1
nim,enum_declaration,$.members[0].content.content.content,PATTERN,,"""e_?[nN]_?[uU]_?[mM]"""
nim,enum_declaration,$.members[1],CHOICE,,
nim,enum_declaration,$.members[1].members[0],REPEAT1,,
nim,enum_declaration,$.members[1].members[0].content,SEQ,,
nim,enum_declaration,$.members[1].members[0].content.members[0],SYMBOL,enum_field_declaration,
nim,enum_declaration,$.members[1].members[0].content.members[1],CHOICE,,
nim,enum_declaration,$.members[1].members[0].content.members[1].members[0],STRING,,""","""
nim,enum_declaration,$.members[1].members[0].content.members[1].members[1],BLANK,,
nim,enum_declaration,$.members[1].members[1],SEQ,,
nim,enum_declaration,$.members[1].members[1].members[0],SYMBOL,_layout_start,
nim,enum_declaration,$.members[1].members[1].members[1],REPEAT,,
nim,enum_declaration,$.members[1].members[1].members[1].content,SEQ,,
nim,enum_declaration,$.members[1].members[1].members[1].content.members[0],REPEAT1,,
nim,enum_declaration,$.members[1].members[1].members[1].content.members[0].content,SEQ,,
nim,enum_declaration,$.members[1].members[1].members[1].content.members[0].content.members[0],SYMBOL,enum_field_declaration,
nim,enum_declaration,$.members[1].members[1].members[1].content.members[0].content.members[1],CHOICE,,
nim,enum_declaration,$.members[1].members[1].members[1].content.members[0].content.members[1].members[0],STRING,,""","""
nim,enum_declaration,$.members[1].members[1].members[1].content.members[0].content.members[1].members[1],BLANK,,
nim,enum_declaration,$.members[1].members[1].members[1].content.members[1],SYMBOL,_layout_terminator,
nim,enum_declaration,$.members[1].members[1].members[2],SYMBOL,_layout_end,
nim,enum_field_declaration,$,PREC_RIGHT,,0
nim,enum_field_declaration,$.content,SEQ,,
nim,enum_field_declaration,$.content.members[0],SYMBOL,symbol_declaration,
nim,enum_field_declaration,$.content.members[1],CHOICE,,
nim,enum_field_declaration,$.content.members[1].members[0],SEQ,,
nim,enum_field_declaration,$.content.members[1].members[0].members[0],STRING,,"""="""
nim,enum_field_declaration,$.content.members[1].members[0].members[1],FIELD,value,
nim,enum_field_declaration,$.content.members[1].members[0].members[1].content,SYMBOL,_expression,
nim,enum_field_declaration,$.content.members[1].members[1],BLANK,,
nim,_tuple_declaration,$,SEQ,,
