language,axis,feature,exact_vector_class,support_cases
kotlin,relation,explicit_delegation>navigation_expression,ts_2143,1
kotlin,relation,explicit_delegation>object_literal,ts_2144,1
kotlin,relation,explicit_delegation>simple_identifier,ts_2145,12
kotlin,relation,explicit_delegation>user_type,ts_1976,16
kotlin,relation,field:alternative>control_structure_body,ts_1941,6
kotlin,relation,field:condition>boolean_literal,ts_2146,1
kotlin,relation,field:condition>equality_expression,ts_2147,2
kotlin,relation,field:condition>integer_literal,ts_2148,1
kotlin,relation,field:condition>prefix_expression,ts_2149,2
kotlin,relation,field:condition>simple_identifier,ts_2150,3
kotlin,relation,field:consequence>control_structure_body,ts_1942,9
kotlin,relation,field:receiver>receiver_type,ts_1943,11
kotlin,relation,file_annotation>constructor_invocation,ts_2151,4
kotlin,relation,file_annotation>user_type,ts_2152,4
kotlin,relation,finally_block>statements,ts_1978,2
kotlin,relation,for_statement>control_structure_body,ts_1979,6
kotlin,relation,for_statement>multi_variable_declaration,ts_2153,4
kotlin,relation,for_statement>range_expression,ts_2154,1
kotlin,relation,for_statement>simple_identifier,ts_2155,5
kotlin,relation,for_statement>variable_declaration,ts_2156,2
kotlin,relation,function_body>additive_expression,ts_2157,3
kotlin,relation,function_body>boolean_literal,ts_2158,3
kotlin,relation,function_body>call_expression,ts_2159,9
kotlin,relation,function_body>integer_literal,ts_2160,14
kotlin,relation,function_body>jump_expression,ts_2161,2
kotlin,relation,function_body>line_comment,ts_2162,1
kotlin,relation,function_body>multiline_comment,ts_2163,3
kotlin,relation,function_body>multiplicative_expression,ts_2164,1
kotlin,relation,function_body>null_literal,ts_2165,5
kotlin,relation,function_body>object_literal,ts_2166,1
kotlin,relation,function_body>postfix_expression,ts_2167,3
kotlin,relation,function_body>simple_identifier,ts_2168,2
kotlin,relation,function_body>statements,ts_2169,60
kotlin,relation,function_body>string_literal,ts_2170,8
kotlin,relation,function_body>this_expression,ts_2069,1
kotlin,relation,function_declaration>function_body,ts_2171,118
kotlin,relation,function_declaration>function_value_parameters,ts_1981,130
kotlin,relation,function_declaration>line_comment,ts_2172,2
kotlin,relation,function_declaration>modifiers,ts_2173,42
kotlin,relation,function_declaration>multiline_comment,ts_2174,2
kotlin,relation,function_declaration>receiver_type,ts_2175,7
kotlin,relation,function_declaration>simple_identifier,ts_1981,130
kotlin,relation,function_declaration>type_constraints,ts_2176,4
